time,Node01.ax,Node01.ay,Node01.az,Node01.mx,Node01.my,Node01.mz,Node01.gx,Node01.gy,Node01.gz,Node02.ax,Node02.ay,Node02.az,Node02.mx,Node02.my,Node02.mz,Node02.gx,Node02.gy,Node02.gz
6.74,0.937376,-0.042666,0.229628,41.804306,-5.367193,17.220352,9.179685,-2.074069,0.460248,0.918538,-0.181516,0.07471,44.933643,-2.386,-5.574107,21.610456,0.962902,-3.182272
6.75,0.937567,-0.042292,0.220007,41.804306,-5.367193,17.220352,7.370989,-1.656677,0.738509,0.926744,-0.19888,0.07278,44.933643,-2.386,-5.574107,21.732409,-0.134675,-3.365201
6.76,0.937376,-0.047718,0.216989,41.730873,-5.367193,17.144705,5.005772,-0.961025,1.29503,0.938681,-0.238379,0.065442,45.008293,-2.054309,-5.339969,20.878736,0.048254,-3.853014
6.77,0.931631,-0.057634,0.215103,41.730873,-5.367193,17.144705,4.866642,-0.265373,1.990683,0.942224,-0.270055,0.052506,45.008293,-2.054309,-5.339969,18.256746,0.718996,-4.157897
6.78,0.927036,-0.065305,0.207746,41.730873,-4.94539,17.144705,7.718815,-0.195808,4.147204,0.937562,-0.269673,0.042079,44.709694,-2.386,-5.418015,13.683505,0.779973,-4.401803
6.79,0.928951,-0.065492,0.20586,41.730873,-4.94539,17.144705,11.614468,-0.89146,6.860248,0.922827,-0.247348,0.037831,44.709694,-2.386,-5.418015,8.988312,-0.012722,-5.743286
6.8,0.934503,-0.063621,0.199446,41.510578,-5.282833,17.67424,14.605772,-1.587112,8.599379,0.915367,-0.221015,0.043624,45.082939,-2.054309,-5.574107,6.793156,-0.256629,-6.840864
6.81,0.94312,-0.059131,0.196428,41.510578,-5.282833,17.67424,14.188381,-3.117547,9.086335,0.908839,-0.205177,0.049995,45.082939,-2.054309,-5.574107,7.037062,-0.500535,-7.633559
6.82,0.946567,-0.056325,0.188128,41.510578,-5.198472,17.447296,12.31012,-5.274069,8.181987,0.90399,-0.199262,0.05714,45.232239,-1.971386,-5.574107,6.122414,0.170207,-6.840864
6.83,0.942929,-0.054454,0.177942,41.510578,-5.198472,17.447296,8.831859,-7.778417,6.373291,0.897649,-0.201552,0.05907,45.232239,-1.971386,-5.574107,4.476048,1.328762,-6.170122
6.84,0.936801,-0.05277,0.17549,41.730873,-5.282833,17.296001,4.240555,-11.047982,4.912422,0.899701,-0.201361,0.05405,45.082939,-1.888463,-5.183877,4.415071,1.694621,-5.011568
6.85,0.939482,-0.058944,0.181904,41.730873,-5.282833,17.296001,1.597076,-14.247982,4.564596,0.909772,-0.203078,0.048258,45.082939,-1.888463,-5.183877,5.878508,1.145832,-3.670084
6.86,0.953843,-0.078964,0.197937,41.65744,-5.367193,17.144705,0.066642,-18.074068,3.868943,0.920403,-0.200788,0.039569,45.381538,-2.303077,-5.261923,9.049288,-0.256629,-2.206647
6.87,0.964566,-0.070918,0.212085,41.65744,-5.367193,17.144705,-0.559445,-13.621895,5.399378,0.92376,-0.194301,0.032425,45.381538,-2.303077,-5.261923,14.415224,-1.781042,-1.901764
6.88,0.985437,-0.078028,0.223214,41.804306,-5.788997,17.144705,4.588381,-12.856677,6.512422,0.925066,-0.188194,0.025473,45.306889,-1.971386,-5.339969,19.23237,-3.366432,-3.182272
6.89,0.95997,-0.083267,0.216612,41.804306,-5.788997,17.144705,12.727511,-12.36972,3.938509,0.93178,-0.186095,0.018715,45.306889,-1.971386,-5.339969,22.647057,-4.890846,-4.462779
6.9,0.93661,-0.081957,0.219819,41.951172,-5.198472,17.144705,15.023164,-12.508851,4.147204,0.94297,-0.185332,0.019681,45.082939,-2.137231,-5.652153,23.744635,-5.195728,-5.255474
6.91,0.923972,-0.072789,0.21963,41.951172,-5.198472,17.144705,16.970989,-13.134938,5.260248,0.952296,-0.188576,0.027404,45.082939,-2.137231,-5.652153,23.744635,-5.86647,-5.072545
6.92,0.920525,-0.065867,0.214348,41.730873,-5.282833,16.917761,18.57099,-14.387113,6.581987,0.948006,-0.200788,0.036672,45.082939,-1.805541,-5.730199,24.293423,-7.390884,-4.340826
6.93,0.918802,-0.066615,0.19341,41.730873,-5.282833,16.917761,20.588381,-15.013199,8.390682,0.930288,-0.215481,0.045554,45.082939,-1.805541,-5.730199,23.805611,-8.000649,-4.523756
6.94,0.918994,-0.064931,0.171906,42.318333,-5.282833,16.53952,19.892729,-15.430591,9.503726,0.91574,-0.230747,0.054629,45.157589,-1.805541,-5.808245,23.683659,-7.268931,-3.974967
6.95,0.921866,-0.070544,0.149459,42.318333,-5.282833,16.53952,19.753597,-16.752329,9.503726,0.904736,-0.232655,0.061774,45.157589,-1.805541,-5.808245,24.659283,-5.622564,-0.804186
6.96,0.922632,-0.079151,0.126257,42.391766,-5.198472,16.463873,19.614468,-17.795809,7.486335,0.890002,-0.212428,0.073166,45.456188,-2.137231,-5.496061,23.744635,-2.756667,-0.072468
6.97,0.926844,-0.089628,0.111167,42.391766,-5.198472,16.463873,19.197077,-18.2132,6.581987,0.899328,-0.177509,0.07722,45.456188,-2.137231,-5.496061,20.4519,0.901926,-0.072468
6.98,0.933738,-0.09917,0.102301,42.2449,-5.114111,15.934338,18.710119,-18.352329,7.208074,0.90082,-0.155565,0.067759,45.381538,-1.722618,-5.730199,14.65913,2.182433,0.781204
6.99,0.943312,-0.112829,0.106074,42.2449,-5.114111,15.934338,17.040554,-18.491461,8.112422,0.899141,-0.152893,0.052506,45.381538,-1.722618,-5.730199,9.537101,3.706847,-0.194421
7,0.963034,-0.121061,0.132671,42.318333,-5.451554,16.236929,14.327511,-17.934938,8.181987,0.908839,-0.163007,0.034355,45.008293,-1.888463,-5.808245,3.01261,5.902002,-0.255398
7.01,0.981991,-0.117693,0.175113,42.318333,-5.451554,16.236929,11.544903,-15.987112,5.468944,0.916486,-0.184187,0.013309,45.008293,-1.888463,-5.808245,-1.011841,6.267861,0.84218
7.02,0.987735,-0.101228,0.226232,42.171467,-5.451554,15.934338,8.414468,-13.482764,-0.235404,0.926931,-0.202315,0.000759,45.306889,-2.220154,-5.574107,-4.121645,5.109307,2.732453
7.03,0.987544,-0.059879,0.273579,42.171467,-5.451554,15.934338,3.057946,-7.361025,-5.035404,0.939427,-0.21281,-0.010247,45.306889,-2.220154,-5.574107,-4.731411,1.999503,5.476398
7.04,0.983906,-0.037615,0.30093,42.465195,-5.198472,15.404802,-2.020315,-3.256677,-9.76584,0.952482,-0.214336,-0.017778,45.605488,-1.971386,-5.339969,-3.999692,-2.69569,7.427647
7.05,0.964949,-0.028447,0.314323,42.465195,-5.198472,15.404802,-7.376837,1.265062,-13.591927,0.975609,-0.217771,-0.013916,45.605488,-1.971386,-5.339969,-4.182621,-7.207954,6.817881
7.06,0.945992,-0.039298,0.31753,42.538628,-5.198472,15.48045,-10.368141,6.482453,-13.313665,0.999668,-0.219489,-0.005227,45.381538,-2.386,-5.496061,-3.999692,-10.9885,5.232491
7.07,0.930291,-0.054266,0.302251,42.538628,-5.198472,15.48045,-5.915967,10.030279,-7.052796,0.99799,-0.215672,0.019488,45.381538,-2.386,-5.496061,-1.621607,-13.793421,4.01296
7.08,0.92761,-0.072415,0.286029,42.465195,-5.114111,16.085634,-2.298576,13.160714,0.251552,0.970387,-0.211665,0.056174,45.306889,-1.971386,-5.886291,1.061361,-13.793421,2.000734
7.09,0.922057,-0.087944,0.252452,42.465195,-5.114111,16.085634,3.962294,13.717236,4.008074,0.944276,-0.199644,0.094984,45.306889,-1.971386,-5.886291,1.488197,-10.500688,0.415344
7.1,0.907122,-0.108151,0.206614,42.538628,-5.282833,16.161282,7.718815,12.465062,3.938509,0.920216,-0.198499,0.120279,45.232239,-2.054309,-6.198475,1.305267,-6.781118,-0.499304
7.11,0.894675,-0.120874,0.173038,42.538628,-5.282833,16.161282,4.866642,10.865062,2.61677,0.903431,-0.19888,0.131671,45.232239,-2.054309,-6.198475,2.646751,-3.915221,-1.352975
7.12,0.898314,-0.121248,0.14927,42.318333,-5.114111,16.312578,1.457946,8.430279,2.477639,0.890935,-0.192011,0.12974,45.306889,-1.971386,-6.276521,2.219915,-2.512761,-2.206647
7.13,0.907888,-0.114325,0.130407,42.318333,-5.114111,16.312578,0.901424,5.438975,1.781987,0.887205,-0.182279,0.113134,45.306889,-1.971386,-6.276521,1.244291,-2.146901,-2.572506
7.14,0.916887,-0.103474,0.116826,42.538628,-5.198472,16.53952,2.501424,2.44767,1.712422,0.893732,-0.173692,0.093633,45.306889,-2.137231,-5.886291,1.183314,-2.512761,-2.206647
7.15,0.922057,-0.097486,0.120598,42.538628,-5.198472,16.53952,2.431859,0.082453,1.434161,0.901566,-0.164724,0.068145,45.306889,-2.137231,-5.886291,2.036986,-2.390807,-1.657858
7.16,0.928951,-0.085138,0.141348,42.538628,-5.282833,16.53952,1.666642,-1.378417,1.642856,0.920403,-0.158427,0.044589,45.456188,-2.220154,-6.120429,3.744329,-1.354206,-0.377351
7.17,0.940056,-0.068112,0.167945,42.538628,-5.282833,16.53952,2.362294,-1.865373,2.89503,0.944089,-0.154611,0.018522,45.456188,-2.220154,-6.120429,5.695578,-0.317605,0.415344
7.18,0.954609,-0.05277,0.19888,42.391766,-5.029751,16.085634,2.153598,-1.934938,5.121118,0.961061,-0.155374,-0.00291,45.456188,-2.054309,-6.120429,8.988312,-0.256629,0.781204
7.19,0.965906,-0.036866,0.219253,42.391766,-5.029751,16.085634,0.901424,-1.517547,7.208074,0.966097,-0.165296,-0.009668,45.456188,-2.054309,-6.120429,10.695655,-0.683464,-0.255398
7.2,0.967438,-0.032563,0.233212,42.2449,-5.029751,16.312578,-1.811619,-1.656677,6.303726,0.967962,-0.184569,-0.007544,45.232239,-1.971386,-6.198475,11.183467,-1.659089,-1.291999
7.21,0.961885,-0.050524,0.224723,42.2449,-5.029751,16.312578,-5.985532,-2.63059,3.242857,0.965724,-0.212047,-0.006579,45.232239,-1.971386,-6.198475,13.012763,-2.87862,-1.474928
7.22,0.946184,-0.068486,0.234155,42.318333,-5.114111,16.463873,-14.402924,-0.961025,-1.557143,0.957704,-0.234372,-0.01044,45.530838,-2.303077,-6.198475,15.085966,-3.488385,-0.865163
7.23,0.937184,-0.08888,0.238682,42.318333,-5.114111,16.463873,-16.281185,0.778105,-0.861491,0.958077,-0.237044,0.007517,45.530838,-2.303077,-6.198475,12.707881,-1.29323,1.147063
7.24,0.934886,-0.106093,0.231891,42.538628,-5.535915,16.161282,-13.15075,2.378105,1.781987,0.949685,-0.232846,0.024894,45.456188,-2.137231,-6.120429,8.683429,0.840949,0.537297
7.25,0.940439,-0.120687,0.22378,42.538628,-5.535915,16.161282,-9.672489,2.030279,3.868943,0.938867,-0.22445,0.034162,45.456188,-2.137231,-6.120429,6.976086,1.87755,-1.413952
7.26,0.943886,-0.126674,0.218687,42.391766,-5.367193,16.236929,-7.307271,2.517236,2.686335,0.92749,-0.216817,0.035514,45.157589,-2.468922,-6.276521,4.293118,1.389738,-2.877389
7.27,0.946758,-0.126487,0.215103,42.391766,-5.367193,16.236929,-7.585532,2.378105,1.225465,0.915367,-0.209566,0.025473,45.157589,-2.468922,-6.276521,1.183314,0.597043,-2.999342
7.28,0.937567,-0.120687,0.207935,42.391766,-5.535915,16.61517,-9.046402,2.656366,-1.278883,0.909585,-0.199071,0.010413,45.232239,-2.137231,-6.198475,-2.536255,0.109231,-1.474928
7.29,0.930291,-0.107216,0.205294,42.391766,-5.535915,16.61517,-12.037706,3.491149,-1.626709,0.912756,-0.190103,-0.004841,45.232239,-2.137231,-6.198475,-6.438754,0.048254,0.293391
7.3,0.933546,-0.095803,0.20718,42.098034,-5.620275,16.312578,-13.637707,3.699844,-0.513665,0.927117,-0.183424,-0.014495,45.381538,-2.137231,-6.198475,-9.67051,0.597043,1.451946
7.31,0.941971,-0.083828,0.211707,42.098034,-5.620275,16.312578,-15.168141,3.560714,-0.026709,0.943716,-0.17541,-0.017005,45.381538,-2.137231,-6.198475,-11.377853,1.450715,1.086086
7.32,0.94178,-0.075783,0.21548,42.538628,-5.620275,16.388226,-16.629011,3.143323,-0.931057,0.952482,-0.173311,-0.01102,45.381538,-2.303077,-6.432613,-12.536407,2.121457,-0.682233
7.33,0.930674,-0.073912,0.223591,42.538628,-5.620275,16.388226,-18.785532,2.934627,-2.18323,0.95155,-0.180943,0.003462,45.381538,-2.303077,-6.432613,-13.02422,2.365363,-2.267623
7.34,0.92244,-0.075783,0.238682,42.391766,-5.704636,16.312578,-20.385532,2.795496,-2.461491,0.949311,-0.194682,0.021612,45.456188,-2.137231,-6.432613,-13.573009,2.792198,-2.389577
7.35,0.923015,-0.075783,0.258111,42.391766,-5.704636,16.312578,-20.733358,2.725931,-1.974535,0.952855,-0.198117,0.044203,45.456188,-2.137231,-6.432613,-15.402305,4.743448,-1.962741
7.36,0.928376,-0.078402,0.274899,42.391766,-5.957718,16.312578,-18.229012,2.378105,-0.931057,0.95155,-0.194873,0.056946,45.381538,-1.556772,-6.198475,-16.316954,5.658096,-2.389577
7.37,0.938142,-0.089254,0.284519,42.391766,-5.957718,16.312578,-14.820315,2.099844,0.947204,0.945581,-0.193537,0.051733,45.381538,-1.556772,-6.198475,-13.390079,4.621495,-2.877389
7.38,0.948865,-0.098796,0.28301,42.465195,-5.873358,16.388226,-11.202924,1.891149,2.686335,0.947633,-0.190103,0.051154,45.157589,-1.722618,-6.120429,-11.682736,4.133682,-2.633483
7.39,0.952694,-0.108338,0.270183,42.465195,-5.873358,16.388226,-8.35075,2.099844,2.61677,0.946887,-0.182279,0.050961,45.157589,-1.722618,-6.120429,-10.646134,3.8288,-3.182272
7.4,0.94695,-0.116571,0.247925,42.391766,-5.873358,16.388226,-6.820315,2.238975,1.434161,0.944276,-0.176173,0.047099,45.530838,-1.722618,-6.354567,-9.060745,3.340987,-3.487154
7.41,0.945609,-0.121809,0.233589,42.391766,-5.873358,16.388226,-6.75075,2.030279,1.01677,0.942411,-0.17541,0.040341,45.530838,-1.722618,-6.354567,-6.621683,2.609269,-3.182272
7.42,0.945418,-0.122745,0.224723,42.024605,-6.042079,16.463873,-6.681185,1.682453,0.947204,0.942784,-0.183615,0.049416,45.530838,-1.556772,-6.198475,-4.121645,1.938527,-2.51153
7.43,0.943886,-0.115635,0.217555,42.024605,-6.042079,16.463873,-6.472489,1.334627,0.042857,0.94726,-0.179035,0.062932,45.530838,-1.556772,-6.198475,-3.389926,1.755597,-2.633483
7.44,0.940439,-0.103474,0.212651,42.318333,-5.873358,16.085634,-6.055098,0.70854,-0.4441,0.944835,-0.175601,0.0722,45.381538,-1.722618,-5.964337,-1.621607,1.694621,-3.121295
7.45,0.939482,-0.088506,0.211896,42.318333,-5.873358,16.085634,-5.846402,0.360714,-0.722361,0.934204,-0.187622,0.084944,45.381538,-1.722618,-5.964337,-0.645982,2.304386,-3.609107
7.46,0.936035,-0.078402,0.215857,42.391766,-6.295161,16.161282,-5.707272,0.082453,-0.861491,0.931407,-0.190484,0.089192,45.530838,-1.722618,-6.120429,-0.219146,2.853175,-4.340826
7.47,0.933738,-0.073725,0.224346,42.391766,-6.295161,16.161282,-5.846402,-0.404503,-0.4441,0.938308,-0.188385,0.070849,45.530838,-1.722618,-6.120429,-1.804536,3.706847,-3.487154
7.48,0.936035,-0.075034,0.234532,42.2449,-6.2108,16.463873,-5.429011,-0.75233,0.808074,0.934764,-0.189912,0.051926,45.082939,-1.308004,-6.120429,-2.048442,4.377589,-3.609107
7.49,0.934886,-0.082144,0.242455,42.2449,-6.2108,16.463873,-4.663793,-1.169721,1.851552,0.934577,-0.175791,0.031266,45.082939,-1.308004,-6.120429,-4.121645,4.682471,-3.243248
7.5,0.93278,-0.093183,0.248679,42.024605,-6.042079,15.707394,-3.620315,-1.447982,2.199378,0.936442,-0.174646,0.015047,45.157589,-1.390927,-5.808245,-6.865589,5.048331,-3.91399
7.51,0.934695,-0.104783,0.251509,42.024605,-6.042079,15.707394,-3.133358,-1.587112,2.547204,0.936256,-0.183424,0.007323,45.157589,-1.390927,-5.808245,-8.633909,5.475166,-5.560357
7.52,0.936801,-0.114138,0.250377,42.098034,-6.042079,16.312578,-3.342054,-1.517547,2.61677,0.939054,-0.186477,0.002303,45.157589,-1.225081,-6.198475,-7.231449,5.353213,-4.401803
7.53,0.935461,-0.118067,0.25,42.098034,-6.042079,16.312578,-4.246402,-1.378417,2.408074,0.9398,-0.190103,-0.001172,45.157589,-1.225081,-6.198475,-6.255824,5.841026,-3.121295
7.54,0.936035,-0.117132,0.252829,42.2449,-6.12644,15.858689,-5.915967,-1.378417,1.642856,0.9398,-0.201552,0.002303,45.605488,-1.390927,-5.730199,-7.048519,6.267861,-3.670084
7.55,0.937759,-0.110958,0.255093,42.2449,-6.12644,15.858689,-6.681185,-1.378417,0.599378,0.942597,-0.207467,0.014081,45.605488,-1.390927,-5.730199,-7.963167,6.206885,-3.548131
7.56,0.938142,-0.103661,0.254904,42.318333,-6.2108,15.556098,-5.915967,-2.004503,-0.58323,0.945581,-0.200598,0.031266,45.605488,-1.142159,-5.339969,-8.755862,6.206885,-2.572506
7.57,0.935844,-0.101416,0.253207,42.318333,-6.2108,15.556098,-3.620315,-2.074069,-1.000622,0.945395,-0.188576,0.045747,45.605488,-1.142159,-5.339969,-8.938791,6.145908,-2.450553
7.58,0.934695,-0.096925,0.247548,42.2449,-6.042079,16.085634,-0.002924,-2.213199,0.181987,0.939986,-0.177509,0.055402,45.306889,-1.142159,-5.418015,-8.877815,5.597119,-2.694459
7.59,0.939291,-0.095803,0.239625,42.2449,-6.042079,16.085634,2.918815,-1.726243,2.060248,0.932712,-0.171784,0.060229,45.306889,-1.142159,-5.418015,-8.572932,4.621495,-3.182272
7.6,0.948482,-0.093932,0.228873,42.024605,-6.2108,16.085634,4.727511,-1.308851,3.103726,0.935323,-0.171784,0.062353,45.456188,-0.810468,-5.574107,-8.329026,3.706847,-2.938365
7.61,0.959204,-0.091686,0.216989,42.024605,-6.2108,16.085634,5.075337,-1.517547,3.381987,0.944649,-0.174074,0.063318,45.456188,-0.810468,-5.574107,-7.719261,3.46294,-2.206647
7.62,0.961885,-0.091686,0.204728,42.2449,-6.463882,16.463873,3.823163,-1.726243,1.990683,0.951363,-0.170258,0.070656,45.456188,-0.893391,-5.730199,-7.963167,3.767823,-1.901764
7.63,0.956907,-0.09337,0.192278,42.2449,-6.463882,16.463873,2.362294,-1.865373,0.599378,0.947073,-0.166632,0.081275,45.456188,-0.893391,-5.730199,-8.633909,4.377589,-2.51153
7.64,0.950971,-0.095615,0.182092,42.2449,-6.548243,16.161282,1.666642,-2.004503,1.225465,0.939613,-0.164724,0.087261,45.456188,-1.059236,-5.261923,-7.963167,5.292237,-3.182272
7.65,0.945609,-0.095803,0.172661,42.2449,-6.548243,16.161282,1.944902,-2.63059,2.408074,0.936069,-0.162816,0.090543,45.456188,-1.059236,-5.261923,-6.560707,5.962979,-2.633483
7.66,0.940439,-0.095241,0.17134,42.098034,-6.295161,15.934338,0.692729,-3.326243,1.712422,0.93122,-0.162816,0.095371,45.381538,-0.976313,-5.261923,-6.377777,6.511767,-2.023717
7.67,0.935461,-0.091499,0.174358,42.098034,-6.295161,15.934338,-0.976837,-4.23059,0.529813,0.925439,-0.163007,0.094212,45.381538,-0.976313,-5.261923,-6.49973,7.182509,-1.779811
7.68,0.933929,-0.092435,0.183413,41.877739,-6.716964,16.388226,-2.368141,-4.926243,-0.165839,0.926744,-0.164533,0.087647,45.456188,-0.893391,-4.949739,-5.646059,7.487392,-1.170046
7.69,0.931631,-0.096177,0.191147,41.877739,-6.716964,16.388226,-3.202924,-5.065373,-0.4441,0.936256,-0.172357,0.082434,45.456188,-0.893391,-4.949739,-5.219223,7.853251,-1.291999
7.7,0.944269,-0.105158,0.204728,42.171467,-6.379522,15.631746,-4.107272,-4.926243,0.877639,0.951923,-0.177509,0.075869,45.306889,-0.976313,-4.949739,-3.999692,7.914228,-2.14567
7.71,0.957481,-0.111519,0.212462,42.171467,-6.379522,15.631746,-3.342054,-4.995808,1.434161,0.963859,-0.17541,0.069111,45.306889,-0.976313,-4.949739,-1.499654,8.40204,-2.877389
7.72,0.964566,-0.109461,0.21416,42.318333,-6.463882,15.858689,-2.994228,-4.647982,0.947204,0.969268,-0.177127,0.066215,45.456188,-0.727545,-4.949739,-0.463052,9.377665,-4.828638
7.73,0.963226,-0.105532,0.214348,42.318333,-6.463882,15.858689,-3.620315,-3.95233,-0.722361,0.969827,-0.174837,0.066987,45.456188,-0.727545,-4.949739,-0.463052,10.17036,-6.718911
7.74,0.956524,-0.103287,0.213782,42.318333,-6.379522,15.631746,-5.707272,-3.534938,-2.600622,0.960688,-0.167777,0.072973,45.605488,-0.976313,-4.7156,-1.438677,10.53622,-7.633559
7.75,0.946567,-0.104222,0.210387,42.318333,-6.379522,15.631746,-6.88988,-3.047982,-3.991926,0.933272,-0.158236,0.083399,45.605488,-0.976313,-4.7156,-2.292349,10.048407,-9.096996
7.76,0.938908,-0.105532,0.205294,42.2449,-6.379522,15.783042,-7.168141,-2.352329,-4.200622,0.908653,-0.150985,0.100198,45.232239,-0.727545,-4.247324,-4.609457,9.621572,-9.218949
7.77,0.933355,-0.101228,0.195296,42.2449,-6.379522,15.783042,-5.637706,-2.143634,-2.531057,0.898208,-0.150031,0.1141,45.232239,-0.727545,-4.247324,-7.109496,9.255712,-7.877465
7.78,0.924738,-0.097674,0.180583,42.098034,-6.2108,15.48045,-3.133358,-2.213199,-1.626709,0.903244,-0.150603,0.118927,45.306889,-0.644622,-4.32537,-8.511956,9.133759,-6.109146
7.79,0.921483,-0.097674,0.172095,42.098034,-6.2108,15.48045,-2.507272,-2.49146,-1.348448,0.914621,-0.151367,0.117768,45.306889,-0.644622,-4.32537,-10.768088,9.072783,-5.68231
7.8,0.928759,-0.10497,0.173604,42.318333,-6.548243,15.631746,-3.411619,-3.187112,-1.139752,0.929355,-0.153847,0.1141,45.456188,-0.312931,-4.091232,-11.133947,9.011806,-5.377427
7.81,0.942354,-0.110958,0.178697,42.318333,-6.548243,15.631746,-3.342054,-3.95233,-0.513665,0.941851,-0.156328,0.111976,45.456188,-0.312931,-4.091232,-11.07297,8.463017,-4.950591
7.82,0.949056,-0.116945,0.180772,42.024605,-6.295161,15.707394,-1.394228,-4.717547,-0.165839,0.95099,-0.15671,0.112555,45.306889,0.101682,-4.013186,-9.365627,7.975204,-5.49938
7.83,0.942354,-0.119377,0.177376,42.024605,-6.295161,15.707394,1.179685,-5.69146,-0.096274,0.95099,-0.150222,0.114679,45.306889,0.101682,-4.013186,-7.902191,7.609345,-5.987193
7.84,0.927802,-0.120313,0.17417,42.318333,-6.295161,15.404802,2.71012,-6.526243,-0.513665,0.940546,-0.144306,0.120858,45.306889,-0.064163,-3.93514,-5.828988,6.938603,-5.804263
7.85,0.920142,-0.118816,0.176622,42.318333,-6.295161,15.404802,2.292728,-6.665373,-0.722361,0.931593,-0.144879,0.128002,45.306889,-0.064163,-3.93514,-2.963091,5.597119,-4.889615
7.86,0.924355,-0.116009,0.184356,42.2449,-6.379522,15.404802,2.084033,-6.387112,0.529813,0.932153,-0.148123,0.132636,45.306889,0.018759,-3.93514,-0.524029,4.499542,-2.877389
7.87,0.935652,-0.105532,0.192467,42.2449,-6.379522,15.404802,2.988381,-6.039286,2.477639,0.93122,-0.146596,0.136112,45.306889,0.018759,-3.93514,0.878431,3.889776,-1.535905
7.88,0.943503,-0.103661,0.198315,41.951172,-6.463882,15.329154,4.17099,-5.55233,2.7559,0.930288,-0.144879,0.13727,45.381538,0.018759,-4.013186,1.061361,3.340987,-0.682233
7.89,0.946375,-0.106467,0.203408,41.951172,-6.463882,15.329154,3.475337,-4.647982,2.408074,0.930847,-0.143925,0.135725,45.381538,0.018759,-4.013186,1.061361,2.731222,-0.072468
7.9,0.945035,-0.1089,0.20718,42.318333,-6.548243,15.253506,2.988381,-3.604503,1.364596,0.93551,-0.144116,0.130705,45.082939,0.184605,-4.013186,1.42722,2.24341,-0.072468
7.91,0.951545,-0.10759,0.21001,42.318333,-6.548243,15.253506,3.057946,-2.63059,1.1559,0.939054,-0.146405,0.124333,45.082939,0.184605,-4.013186,1.488197,1.999503,-0.438327
7.92,0.95997,-0.10497,0.204539,42.318333,-6.12644,15.48045,4.031859,-1.726243,1.851552,0.934391,-0.146787,0.120665,45.306889,-0.147086,-4.013186,1.915033,1.755597,-1.352975
7.93,0.954609,-0.102912,0.18926,42.318333,-6.12644,15.48045,6.814467,-1.100156,1.434161,0.927677,-0.149459,0.11912,45.306889,-0.147086,-4.013186,2.280892,1.389738,-1.840788
7.94,0.944077,-0.105158,0.173227,42.2449,-6.2108,15.026563,8.692729,-0.75233,1.434161,0.924506,-0.152893,0.115258,45.456188,-0.064163,-3.701002,3.683352,0.65802,-1.474928
7.95,0.933546,-0.11339,0.162286,42.2449,-6.2108,15.026563,7.927511,-0.265373,2.268944,0.920216,-0.153084,0.11101,45.456188,-0.064163,-3.701002,4.476048,0.536066,-0.74321
7.96,0.929525,-0.119564,0.157759,42.538628,-6.379522,15.026563,5.770989,0.221584,3.034161,0.921149,-0.150031,0.10908,45.381538,-0.312931,-3.622956,4.719954,0.779973,0.049485
7.97,0.933163,-0.121622,0.163229,42.538628,-6.379522,15.026563,3.197076,0.499844,3.521117,0.92749,-0.150603,0.100584,45.381538,-0.312931,-3.622956,4.415071,1.023879,1.086086
7.98,0.941588,-0.114887,0.173981,42.318333,-6.2108,15.404802,1.318815,0.56941,4.077639,0.934391,-0.160526,0.086875,45.232239,0.433373,-3.857094,4.110188,0.779973,1.756828
7.99,0.942929,-0.108338,0.187185,42.318333,-6.2108,15.404802,-0.420315,0.84767,2.61677,0.936256,-0.172547,0.066022,45.232239,0.433373,-3.857094,3.37847,-0.134675,2.305617
8,0.934695,-0.106654,0.200955,42.171467,-6.716964,15.48045,-2.368141,1.891149,-0.096274,0.930661,-0.182661,0.044396,45.306889,0.101682,-3.622956,2.890657,-1.781042,3.159289
8.01,0.927802,-0.116571,0.217178,42.171467,-6.716964,15.48045,-3.759445,3.073757,-1.209317,0.928796,-0.197354,0.029914,45.306889,0.101682,-3.622956,2.524798,-4.64694,3.708078
8.02,0.928185,-0.128545,0.23208,42.2449,-6.463882,15.48045,-3.898576,4.534627,0.529813,0.933458,-0.20117,0.026439,45.456188,-0.064163,-3.779048,1.976009,-7.512837,5.720304
8.03,0.926653,-0.133784,0.235286,42.2449,-6.463882,15.48045,-1.602924,6.273757,2.964596,0.934391,-0.184378,0.033776,45.456188,-0.064163,-3.779048,0.329643,-9.037251,7.488623
8.04,0.921483,-0.130416,0.230948,42.318333,-6.2108,15.253506,1.040555,7.665062,4.49503,0.933272,-0.163961,0.051733,45.381538,-0.230009,-3.779048,-2.414302,-8.915298,7.305694
8.05,0.918228,-0.119377,0.224157,42.318333,-6.2108,15.253506,2.014468,8.847671,4.286335,0.932899,-0.14984,0.063125,45.381538,-0.230009,-3.779048,-3.32895,-9.464087,6.573975
8.06,0.922632,-0.098235,0.213217,42.024605,-6.463882,15.329154,0.623163,9.543323,2.547204,0.934764,-0.141444,0.067373,45.157589,-0.147086,-4.091232,-1.74356,-10.683618,5.78128
8.07,0.936993,-0.104222,0.225478,42.024605,-6.463882,15.329154,-1.115967,9.404192,1.29503,0.933085,-0.14049,0.066408,45.157589,-0.147086,-4.091232,-0.036217,-12.086078,4.744679
8.08,0.930291,-0.096551,0.227553,41.951172,-6.632604,15.556098,0.414468,12.465062,-1.974535,0.933272,-0.138964,0.072586,45.008293,-0.478777,-4.169278,0.329643,-12.939749,4.073937
8.09,0.933738,-0.089067,0.217366,41.951172,-6.632604,15.556098,2.362294,13.717236,0.112422,0.932899,-0.138391,0.082048,45.008293,-0.478777,-4.169278,-1.011841,-13.488538,3.708078
